Term1_avg,Term2_avg,Seq5_score,Attendance_percentage,Study_hours_per_day,Homework_completion,Extra_lessons,Class_participation,Sleep_hours,Parental_support,Teacher_quality,Peer_influence,Access_to_resources,Family_income,Internet_access,School_type,Learning_disabilities,Physical_activity,Pass
60,60,60,98,3.142857142857143,110,1,1,7,2,1.0,2,1,2,1,0,0,1,1
52,52,52,87,4.0,140,4,1,6,1,0.0,1,1,0,1,1,0,3,1
71,71,71,67,2.4285714285714284,85,1,1,10,2,1.0,2,0,1,1,0,0,3,0
89,89,89,79,2.2857142857142856,80,0,1,8,1,2.0,1,1,0,1,1,0,4,0
98,98,98,86,1.1428571428571428,40,1,0,8,2,1.0,1,0,0,1,1,0,1,0
81,81,81,61,3.0,105,1,1,9,2,1.0,1,2,1,1,1,0,3,0
69,69,69,61,4.571428571428571,160,0,2,7,2,1.0,2,1,2,1,0,0,3,1
88,88,88,65,3.142857142857143,110,2,0,7,1,1.0,2,0,1,0,0,0,4,0
75,75,75,70,2.857142857142857,100,3,0,9,2,1.0,1,1,1,1,0,0,4,0
68,68,68,77,3.142857142857143,110,3,1,8,0,2.0,2,1,2,1,0,0,4,1
59,59,59,79,2.857142857142857,100,0,1,6,0,1.0,2,1,0,1,0,0,2,0
90,90,90,66,2.142857142857143,75,2,0,6,1,1.0,0,1,1,1,0,0,3,0
75,75,75,87,3.5714285714285716,125,0,1,6,1,1.0,1,1,0,0,1,1,2,0
98,98,98,84,3.0,105,1,1,9,0,1.0,0,2,0,1,0,0,3,0
90,90,90,72,2.857142857142857,100,1,0,9,1,1.0,1,1,1,1,1,0,2,0
71,71,71,61,2.0,70,2,1,10,0,1.0,1,1,0,0,0,0,4,0
87,87,87,63,4.0,140,0,0,6,1,1.0,2,2,0,1,0,0,2,0
73,73,73,76,3.4285714285714284,120,4,1,7,2,1.0,1,0,1,1,0,0,2,1
54,54,54,66,2.4285714285714284,85,2,1,6,2,0.0,2,1,2,1,0,1,3,0
76,76,76,75,3.7142857142857144,130,2,1,7,1,1.0,1,0,1,1,0,0,3,1
93,93,93,85,2.4285714285714284,85,2,0,8,2,2.0,2,0,1,1,0,0,3,1
93,93,93,82,2.142857142857143,75,3,1,7,1,2.0,0,1,0,1,0,0,2,0
79,79,79,69,2.142857142857143,75,1,0,9,2,0.0,2,0,1,1,1,0,2,0
69,69,69,74,1.2857142857142858,45,3,0,6,1,1.0,2,0,0,1,1,0,2,0
51,51,51,85,3.2857142857142856,115,0,0,8,2,0.0,0,1,2,1,0,0,4,1
66,66,66,94,1.2857142857142858,45,0,0,6,2,2.0,2,0,0,1,0,0,3,0
99,99,99,90,1.8571428571428572,65,1,2,4,1,1.0,1,2,2,1,0,1,4,1
86,86,86,82,1.1428571428571428,40,0,1,5,1,1.0,0,2,0,0,0,0,3,0
86,86,86,74,2.7142857142857144,95,1,2,7,1,1.0,2,1,2,1,1,0,3,1
88,88,88,75,2.7142857142857144,95,0,0,10,1,2.0,2,2,0,1,0,0,2,0
81,81,81,95,2.5714285714285716,90,0,1,6,1,1.0,2,1,0,1,0,1,3,1
79,79,79,62,2.0,70,2,0,7,1,1.0,2,2,1,1,1,0,2,0
73,73,73,100,1.8571428571428572,65,1,0,8,1,1.0,1,0,0,1,0,0,3,1
72,72,72,87,3.2857142857142856,115,1,1,6,1,2.0,0,2,0,1,1,0,3,1
94,94,94,87,2.4285714285714284,85,2,1,6,2,1.0,1,2,0,1,1,0,3,1
70,70,70,62,3.142857142857143,110,4,0,7,2,1.0,0,1,0,1,0,0,2,0
92,92,92,84,2.142857142857143,75,3,1,6,0,1.0,2,1,1,1,0,0,3,1
92,92,92,79,3.0,105,0,0,4,1,1.0,0,2,0,1,0,0,2,0
89,89,89,64,4.0,140,0,1,6,0,0.0,1,1,0,1,0,0,4,0
52,52,52,71,3.4285714285714284,120,2,1,8,0,1.0,0,1,1,0,0,0,3,0
57,57,57,96,2.5714285714285716,90,1,1,8,1,1.0,0,0,1,1,0,0,2,0
66,66,66,82,3.142857142857143,110,1,1,9,2,2.0,0,0,0,1,1,0,3,0
92,92,92,77,2.7142857142857144,95,2,1,9,2,1.0,2,0,0,1,0,0,4,0
94,94,94,63,2.857142857142857,100,2,1,6,1,1.0,1,1,1,0,0,0,3,0
52,52,52,89,2.5714285714285716,90,3,1,6,1,2.0,2,1,2,1,0,0,3,1
66,66,66,88,2.7142857142857144,95,3,1,6,2,1.0,2,2,1,1,0,0,2,1
93,93,93,85,3.0,105,0,1,7,2,1.0,1,1,2,1,0,0,4,1
62,62,62,80,2.0,70,0,1,6,2,1.0,0,1,2,1,1,0,2,0
99,99,99,77,2.0,70,2,0,7,0,1.0,2,0,1,1,0,0,2,0
74,74,74,84,1.7142857142857142,60,1,2,6,1,2.0,0,2,1,1,0,0,3,0
97,97,97,69,1.4285714285714286,50,1,1,8,0,1.0,0,1,1,1,1,0,3,0
71,71,71,98,1.8571428571428572,65,1,1,6,1,2.0,2,2,0,1,1,0,1,1
66,66,66,84,3.0,105,2,2,6,2,1.0,2,0,2,1,1,1,4,1
68,68,68,72,2.142857142857143,75,0,2,8,1,1.0,2,1,1,1,0,0,2,0
94,94,94,78,3.2857142857142856,115,1,1,8,2,1.0,1,1,2,1,1,1,2,1
67,67,67,92,2.857142857142857,100,1,0,7,1,1.0,2,0,1,1,0,0,5,1
83,83,83,66,1.1428571428571428,40,0,1,8,2,1.0,2,2,0,1,1,0,4,0
73,73,73,72,3.4285714285714284,120,1,0,8,0,1.0,2,1,0,1,0,0,2,0
97,97,97,87,3.5714285714285716,125,4,1,10,0,0.0,1,1,0,1,1,1,3,1
58,58,58,73,2.0,70,2,1,8,1,2.0,0,2,0,1,0,0,2,0
71,71,71,92,3.2857142857142856,115,1,1,10,0,1.0,1,1,0,1,0,0,3,1
56,56,56,65,2.142857142857143,75,3,1,7,2,1.0,2,0,2,0,1,1,3,0
79,79,79,91,3.0,105,2,1,9,0,1.0,1,2,0,1,1,0,3,1
70,70,70,63,1.7142857142857142,60,1,0,9,2,0.0,2,1,2,1,0,0,3,0
53,53,53,61,1.2857142857142858,45,0,1,7,0,1.0,2,2,1,1,0,1,2,0
92,92,92,96,2.5714285714285716,90,2,1,6,1,1.0,2,2,1,1,0,0,3,1
69,69,69,83,2.7142857142857144,95,5,1,6,2,1.0,2,0,1,1,1,0,2,1
75,75,75,74,2.5714285714285716,90,1,2,8,2,2.0,2,1,2,1,0,0,3,1
70,70,70,69,1.8571428571428572,65,0,1,5,1,2.0,0,0,1,1,1,0,2,0
74,74,74,85,2.5714285714285716,90,3,1,6,2,1.0,0,1,0,1,1,0,2,0
51,51,51,80,3.142857142857143,110,2,1,9,1,1.0,0,2,1,1,0,0,3,1
91,91,91,100,2.857142857142857,100,3,1,8,1,1.0,2,1,0,1,0,0,3,1
67,67,67,99,3.0,105,1,1,4,2,1.0,0,0,1,1,1,0,4,1
86,86,86,85,2.2857142857142856,80,3,0,5,1,1.0,2,1,1,0,0,0,2,0
53,53,53,78,3.857142857142857,135,3,1,10,1,1.0,1,1,1,1,1,1,4,1
76,76,76,80,1.8571428571428572,65,0,1,9,1,1.0,1,1,2,1,0,0,2,0
95,95,95,87,3.2857142857142856,115,3,2,6,1,1.0,2,2,2,1,1,0,0,1
70,70,70,64,3.857142857142857,135,0,1,5,0,2.0,2,1,0,1,0,0,4,0
60,60,60,73,3.2857142857142856,115,1,2,5,0,1.0,2,2,1,1,1,0,2,0
55,55,55,63,2.7142857142857144,95,0,0,8,2,1.0,2,1,1,1,1,0,4,0
93,93,93,63,2.4285714285714284,85,0,1,10,1,1.0,2,1,0,1,0,1,2,0
62,62,62,68,3.7142857142857144,130,4,2,10,1,1.0,1,1,1,1,0,0,2,1
99,99,99,79,1.5714285714285714,55,1,1,5,2,0.0,2,2,2,1,0,0,3,1
62,62,62,91,2.0,70,2,1,7,1,2.0,1,1,0,1,0,0,2,1
74,74,74,79,2.5714285714285716,90,3,1,6,2,1.0,2,2,0,1,0,0,4,1
73,73,73,73,3.857142857142857,135,5,2,7,2,2.0,0,2,2,1,0,0,3,1
53,53,53,63,3.142857142857143,110,3,2,5,2,2.0,0,2,0,1,0,0,2,0
77,77,77,82,2.0,70,3,1,6,1,1.0,2,1,1,1,0,0,3,1
84,84,84,71,2.5714285714285716,90,2,1,6,1,0.0,1,1,1,1,0,0,2,0
87,87,87,85,2.2857142857142856,80,4,2,8,1,1.0,0,1,0,1,1,0,3,0
76,76,76,99,2.2857142857142856,80,2,0,6,1,1.0,2,1,1,1,1,0,4,1
91,91,91,64,3.7142857142857144,130,1,1,6,1,1.0,1,2,0,1,1,0,4,0
88,88,88,68,1.7142857142857142,60,3,2,8,1,1.0,0,2,0,1,0,0,3,0
60,60,60,79,4.285714285714286,150,1,1,9,1,1.0,1,2,0,1,0,0,3,1
70,70,70,99,3.5714285714285716,125,1,1,10,0,1.0,2,1,1,1,0,0,5,1
57,57,57,91,3.857142857142857,135,0,1,8,1,0.0,1,0,0,1,1,0,4,1
57,57,57,96,2.4285714285714284,85,2,0,7,2,1.0,0,1,1,1,1,0,3,1
86,86,86,73,2.7142857142857144,95,0,2,9,0,2.0,2,1,1,1,0,0,3,0
77,77,77,100,1.5714285714285714,55,2,1,9,0,2.0,2,2,1,1,0,0,3,1
80,80,80,64,2.4285714285714284,85,0,1,8,1,2.0,2,2,2,1,0,0,2,0
87,87,87,62,3.2857142857142856,115,1,1,5,1,1.0,0,0,1,1,0,0,4,0
64,64,64,94,4.0,140,0,1,9,0,1.0,1,1,1,1,0,0,3,1
70,70,70,97,1.8571428571428572,65,0,1,8,0,1.0,1,1,2,1,1,0,2,0
80,80,80,64,2.5714285714285716,90,1,1,6,1,1.0,2,1,1,1,0,1,5,0
55,55,55,65,2.7142857142857144,95,1,1,6,2,2.0,2,1,0,1,0,0,3,0
92,92,92,61,1.7142857142857142,60,2,1,8,0,1.0,1,1,2,1,0,1,4,0
67,67,67,64,3.4285714285714284,120,0,0,4,1,1.0,1,1,0,1,0,0,1,0
83,83,83,68,2.2857142857142856,80,2,2,7,1,2.0,2,2,0,1,0,0,2,0
100,100,100,99,2.7142857142857144,95,0,1,6,0,0.0,0,0,2,1,1,0,3,1
74,74,74,87,2.4285714285714284,85,1,0,6,1,2.0,1,2,0,1,1,0,3,1
61,61,61,91,2.142857142857143,75,1,1,6,1,2.0,2,1,1,0,0,0,2,0
61,61,61,91,2.857142857142857,100,4,0,5,2,1.0,2,2,0,1,0,0,2,1
53,53,53,81,2.7142857142857144,95,2,1,9,1,1.0,2,2,2,1,0,0,3,1
88,88,88,92,2.5714285714285716,90,3,1,4,1,1.0,1,1,2,1,0,0,2,1
65,65,65,84,2.2857142857142856,80,1,0,7,1,2.0,0,1,2,1,0,0,3,0
59,59,59,73,3.142857142857143,110,0,0,6,2,1.0,2,1,0,1,0,0,1,0
86,86,86,82,4.285714285714286,150,2,0,10,0,2.0,1,1,0,1,0,0,4,1
65,65,65,81,3.0,105,1,2,7,1,1.0,2,0,1,1,0,0,2,0
80,80,80,93,3.7142857142857144,130,4,1,4,2,1.0,2,1,0,1,1,1,3,1
71,71,71,99,1.7142857142857142,60,2,1,8,2,0.0,1,2,1,1,0,0,2,1
67,67,67,76,3.0,105,1,1,5,1,0.0,2,1,2,1,1,0,3,0
74,74,74,91,1.8571428571428572,65,1,1,8,1,1.0,2,1,0,1,1,0,1,1
66,66,66,64,1.5714285714285714,55,2,1,8,1,1.0,2,1,0,1,0,0,2,0
94,94,94,91,2.2857142857142856,80,0,0,9,1,1.0,2,2,2,1,0,0,3,1
54,54,54,75,3.857142857142857,135,2,0,7,1,1.0,0,0,1,1,0,0,3,0
52,52,52,62,3.7142857142857144,130,4,1,8,2,1.0,1,1,0,1,0,0,5,0
70,70,70,75,3.0,105,1,2,7,2,2.0,1,2,1,1,1,0,3,1
59,59,59,84,1.5714285714285714,55,2,0,6,1,1.0,2,0,1,1,0,0,3,0
87,87,87,65,2.7142857142857144,95,0,0,9,2,2.0,2,1,2,1,0,0,2,0
68,68,68,97,3.142857142857143,110,7,0,5,2,2.0,0,1,1,1,1,0,5,1
63,63,63,63,3.0,105,2,1,7,2,1.0,1,1,1,1,0,0,2,0
68,68,68,97,1.2857142857142858,45,5,0,6,2,1.0,1,1,1,1,1,0,3,1
61,61,61,88,2.142857142857143,75,2,0,8,1,2.0,2,2,1,1,0,1,4,1
65,65,65,73,2.857142857142857,100,2,1,6,1,2.0,2,0,2,1,1,0,2,0
78,78,78,76,3.2857142857142856,115,2,0,6,0,1.0,2,1,2,1,0,0,2,0
93,93,93,90,1.0,35,4,0,7,0,1.0,1,1,1,1,0,0,3,0
69,69,69,84,2.7142857142857144,95,2,1,9,1,0.0,1,1,1,1,0,0,4,1
66,66,66,87,3.0,105,1,1,6,0,0.0,0,1,0,1,0,0,2,0
89,89,89,76,3.5714285714285716,125,3,2,6,1,1.0,1,2,0,1,0,0,3,1
51,51,51,80,3.4285714285714284,120,3,1,5,1,0.0,2,2,2,1,0,0,2,1
65,65,65,100,3.2857142857142856,115,1,0,6,1,2.0,1,1,1,1,0,1,2,1
73,73,73,69,2.142857142857143,75,2,1,8,0,1.0,1,1,1,1,0,0,2,0
80,80,80,77,1.2857142857142858,45,3,1,7,0,1.0,2,0,1,1,0,1,3,0
58,58,58,72,2.5714285714285716,90,6,0,7,0,1.0,2,2,0,1,0,0,0,0
72,72,72,91,3.7142857142857144,130,4,0,10,0,1.0,1,1,2,1,0,0,3,1
78,78,78,91,4.0,140,1,0,4,2,0.0,2,1,1,1,0,0,3,1
76,76,76,72,3.4285714285714284,120,1,2,10,1,1.0,0,2,0,0,0,0,3,0
79,79,79,63,3.2857142857142856,115,0,2,9,1,1.0,0,1,0,1,1,0,4,0
83,83,83,60,3.142857142857143,110,3,1,7,0,1.0,2,0,1,0,0,0,1,0
69,69,69,77,2.4285714285714284,85,3,0,8,1,1.0,1,1,2,1,0,1,3,0
53,53,53,76,2.7142857142857144,95,2,1,6,1,1.0,2,1,1,1,0,0,5,0
53,53,53,100,4.285714285714286,150,2,1,7,0,2.0,1,2,0,1,1,0,3,1
93,93,93,79,2.0,70,2,1,10,2,1.0,1,1,1,1,0,0,3,1
84,84,84,70,4.285714285714286,150,2,2,6,2,1.0,2,0,1,1,0,0,3,1
88,88,88,96,2.5714285714285716,90,1,1,7,1,2.0,0,1,1,1,1,0,3,1
96,96,96,80,4.0,140,2,2,6,1,1.0,2,2,0,1,0,0,6,1
88,88,88,84,1.7142857142857142,60,2,2,6,1,2.0,2,2,2,0,0,0,2,0
85,85,85,64,3.4285714285714284,120,3,1,6,1,1.0,2,0,1,1,0,0,2,0
83,83,83,75,2.2857142857142856,80,1,1,5,2,2.0,0,0,1,1,1,0,3,0
63,63,63,98,1.7142857142857142,60,0,1,7,0,1.0,1,1,2,1,1,1,3,0
98,98,98,84,3.0,105,0,1,7,1,1.0,1,1,1,1,0,0,4,1
77,77,77,74,3.7142857142857144,130,3,1,6,1,1.0,0,0,1,1,1,0,2,0
61,61,61,85,2.142857142857143,75,0,1,4,1,0.0,1,1,1,1,0,0,1,0
60,60,60,96,1.5714285714285714,55,2,1,7,2,1.0,1,2,0,1,0,0,1,1
91,91,91,71,2.7142857142857144,95,3,1,7,1,1.0,0,1,2,1,0,0,1,0
63,63,63,80,2.7142857142857144,95,1,2,10,0,1.0,1,1,1,0,0,0,2,0
52,52,52,98,3.2857142857142856,115,2,0,7,1,2.0,2,2,0,1,1,1,4,1
71,71,71,67,3.7142857142857144,130,2,1,8,0,1.0,0,1,2,1,1,0,3,0
91,91,91,89,2.857142857142857,100,0,2,6,0,1.0,2,1,1,1,1,0,4,1
71,71,71,85,4.428571428571429,155,0,0,9,1,2.0,0,1,1,1,0,1,2,1
90,90,90,87,3.0,105,3,2,6,1,1.0,0,1,2,1,0,0,4,1
91,91,91,74,2.5714285714285716,90,0,1,8,1,2.0,2,2,1,1,1,0,2,0
93,93,93,73,1.4285714285714286,50,3,2,8,1,1.0,2,1,0,1,0,1,2,0
79,79,79,87,2.5714285714285716,90,1,2,8,0,2.0,0,0,0,1,0,0,4,1
85,85,85,69,2.5714285714285716,90,2,1,10,1,1.0,2,2,2,1,1,0,0,0
63,63,63,77,3.7142857142857144,130,1,0,6,0,2.0,0,1,0,1,0,0,4,0
55,55,55,68,3.2857142857142856,115,1,1,9,2,1.0,2,1,1,1,0,0,3,0
77,77,77,60,1.8571428571428572,65,2,0,9,1,2.0,2,1,1,1,1,1,5,0
51,51,51,99,3.0,105,2,2,7,1,0.0,1,2,1,1,1,0,2,1
73,73,73,77,3.4285714285714284,120,3,1,10,2,1.0,2,1,1,1,0,0,3,1
55,55,55,99,4.142857142857143,145,0,0,7,1,1.0,2,1,1,1,1,0,3,1
55,55,55,66,3.5714285714285716,125,4,1,7,2,1.0,1,1,1,1,0,1,2,1
94,94,94,83,3.5714285714285716,125,2,0,7,2,2.0,2,2,0,1,0,1,3,1
82,82,82,68,2.857142857142857,100,1,1,5,1,2.0,2,2,0,0,0,0,3,0
82,82,82,92,3.142857142857143,110,2,1,8,2,1.0,1,0,1,1,1,0,5,1
70,70,70,91,3.857142857142857,135,1,0,8,0,0.0,1,2,1,1,0,0,6,1
71,71,71,65,1.7142857142857142,60,1,1,7,1,2.0,1,2,0,1,0,0,4,0
65,65,65,96,2.5714285714285716,90,3,0,10,2,1.0,2,1,1,1,0,0,2,1
72,72,72,68,2.142857142857143,75,3,0,6,0,0.0,1,1,2,1,0,0,3,0
79,79,79,85,3.142857142857143,110,1,0,4,1,0.0,2,1,0,1,0,0,3,1
59,59,59,99,3.857142857142857,135,2,2,10,2,1.0,2,1,0,1,0,0,3,1
63,63,63,95,2.2857142857142856,80,0,1,9,2,0.0,2,2,1,0,1,0,3,1
75,75,75,98,0.8571428571428571,30,1,1,8,1,1.0,1,0,2,1,0,1,3,0
69,69,69,74,2.5714285714285716,90,0,1,6,2,1.0,2,1,0,1,0,0,4,0
91,91,91,64,3.5714285714285716,125,1,1,8,1,0.0,2,0,0,1,0,0,5,0
91,91,91,68,3.2857142857142856,115,5,0,5,1,1.0,1,2,0,1,0,0,1,1
67,67,67,80,3.2857142857142856,115,2,0,7,1,2.0,1,1,0,1,0,0,4,0
73,73,73,92,2.5714285714285716,90,1,0,6,1,2.0,1,1,1,1,0,1,5,0
99,99,99,66,1.7142857142857142,60,2,0,7,1,0.0,1,2,1,1,0,0,3,0
91,91,91,86,3.2857142857142856,115,2,1,8,1,1.0,0,2,0,1,0,0,1,1
61,61,61,73,2.142857142857143,75,1,0,5,1,2.0,2,2,0,0,1,0,2,0
64,64,64,74,4.714285714285714,165,0,1,8,1,1.0,0,0,1,1,0,1,3,0
54,54,54,86,3.2857142857142856,115,2,0,7,2,1.0,0,1,1,1,0,1,2,0
84,84,84,79,2.4285714285714284,85,0,1,8,1,1.0,1,2,1,1,0,0,2,0
66,66,66,92,2.2857142857142856,80,2,2,7,1,1.0,2,1,1,1,0,0,4,1
77,77,77,66,2.7142857142857144,95,3,0,8,2,1.0,0,1,1,0,0,0,4,0
88,88,88,92,2.7142857142857144,95,1,0,6,1,1.0,2,1,2,1,0,0,2,1
92,92,92,63,3.857142857142857,135,0,1,4,2,1.0,1,2,0,1,0,0,3,1
66,66,66,68,3.0,105,2,0,5,0,1.0,1,1,2,1,1,0,3,0
62,62,62,86,2.2857142857142856,80,1,0,6,1,2.0,2,1,0,1,0,0,4,0
92,92,92,94,4.428571428571429,155,1,0,5,0,0.0,1,1,2,1,1,0,4,1
69,69,69,70,2.857142857142857,100,2,2,9,0,2.0,1,1,1,1,0,0,3,0
91,91,91,73,3.5714285714285716,125,0,1,7,1,2.0,1,2,1,1,0,0,4,1
57,57,57,81,2.2857142857142856,80,1,2,8,1,1.0,2,1,1,1,1,0,2,0
96,96,96,68,3.142857142857143,110,1,1,8,2,1.0,2,1,1,1,0,0,3,1
74,74,74,92,3.142857142857143,110,2,2,7,1,0.0,2,0,1,1,0,0,4,1
59,59,59,91,1.2857142857142858,45,0,2,10,1,1.0,2,1,0,1,1,0,2,0
77,77,77,66,4.571428571428571,160,3,2,10,2,1.0,1,2,1,1,0,0,1,1
94,94,94,79,4.0,140,2,0,9,1,1.0,2,2,0,1,1,0,5,1
69,69,69,91,2.5714285714285716,90,5,1,6,2,2.0,2,1,0,1,0,0,2,1
59,59,59,73,1.8571428571428572,65,0,1,9,1,2.0,1,0,1,1,0,0,4,0
79,79,79,85,3.142857142857143,110,1,1,4,0,0.0,2,1,2,1,0,0,2,1
92,92,92,62,3.0,105,1,1,9,1,1.0,2,1,1,1,1,1,4,0
56,56,56,84,3.142857142857143,110,0,1,4,1,0.0,2,1,2,1,1,0,2,0
52,52,52,66,3.0,105,1,2,7,1,1.0,1,1,1,1,0,0,3,0
53,53,53,93,3.2857142857142856,115,1,2,9,2,1.0,1,2,0,1,1,0,4,1
62,62,62,74,4.142857142857143,145,3,2,8,1,2.0,2,2,0,1,0,1,3,1
50,50,50,71,3.2857142857142856,115,1,1,5,1,2.0,2,1,0,1,0,0,1,0
71,71,71,94,2.0,70,0,1,7,1,1.0,0,2,1,1,1,1,3,0
85,85,85,62,4.0,140,2,1,8,0,2.0,2,2,0,1,0,0,3,0
86,86,86,76,4.285714285714286,150,1,1,7,1,2.0,1,1,1,1,0,1,2,1
82,82,82,75,5.571428571428571,195,1,2,6,1,0.0,0,2,2,1,0,0,3,1
65,65,65,71,1.8571428571428572,65,2,2,8,1,1.0,1,2,1,1,0,0,4,0
87,87,87,96,3.0,105,0,1,9,1,1.0,1,1,1,1,0,1,6,1
79,79,79,90,1.1428571428571428,40,2,2,7,2,1.0,0,2,0,1,0,0,4,1
93,93,93,63,3.2857142857142856,115,2,1,9,0,2.0,2,1,1,1,1,0,2,0
74,74,74,89,2.4285714285714284,85,1,1,7,1,1.0,2,1,0,1,1,0,2,0
59,59,59,81,4.571428571428571,160,2,2,6,2,1.0,1,1,2,1,0,0,2,1
82,82,82,96,2.142857142857143,75,2,1,9,2,0.0,1,2,0,1,1,0,3,1
58,58,58,73,1.4285714285714286,50,5,0,9,1,1.0,0,0,0,1,1,0,3,0
98,98,98,83,2.4285714285714284,85,0,1,6,2,1.0,2,1,1,1,0,0,3,1
85,85,85,80,1.1428571428571428,40,1,1,6,0,2.0,0,1,0,1,0,0,3,0
88,88,88,80,3.5714285714285716,125,0,0,10,1,2.0,0,1,0,1,1,0,2,0
84,84,84,78,1.1428571428571428,40,0,1,7,2,1.0,2,1,1,1,0,0,2,0
55,55,55,68,2.857142857142857,100,0,2,7,2,0.0,2,1,0,1,0,1,3,0
73,73,73,90,1.1428571428571428,40,3,2,7,1,0.0,0,1,2,1,1,0,4,0
83,83,83,78,2.5714285714285716,90,2,1,9,0,1.0,0,2,0,1,1,0,2,0
61,61,61,98,4.285714285714286,150,0,1,10,0,1.0,2,1,0,1,0,0,3,1
84,84,84,70,3.142857142857143,110,3,0,7,1,2.0,2,2,0,1,0,0,5,1
91,91,91,87,2.142857142857143,75,1,1,10,2,0.0,1,1,0,1,0,0,4,0
64,64,64,98,2.857142857142857,100,1,1,6,1,2.0,2,1,2,1,1,0,3,1
60,60,60,87,2.857142857142857,100,0,1,7,1,1.0,2,2,0,1,0,1,2,0
94,94,94,95,3.2857142857142856,115,1,1,8,1,1.0,2,1,1,1,0,0,4,1
50,50,50,93,1.7142857142857142,60,4,0,6,2,2.0,2,2,2,1,0,0,3,1
63,63,63,74,3.4285714285714284,120,1,2,8,0,2.0,2,0,0,1,0,0,3,0
70,70,70,84,0.5714285714285714,20,5,1,6,1,2.0,1,1,1,1,1,0,4,0
84,84,84,66,2.2857142857142856,80,2,1,5,2,1.0,1,1,1,1,1,0,3,0
100,100,100,81,2.4285714285714284,85,2,0,4,1,2.0,1,1,1,1,1,0,2,1
69,69,69,69,3.4285714285714284,120,7,1,7,2,1.0,2,1,2,0,0,0,3,1
97,97,97,90,2.857142857142857,100,1,0,8,1,0.0,1,0,1,1,1,0,2,1
68,68,68,81,1.7142857142857142,60,0,2,5,0,2.0,0,1,0,1,1,0,2,0
85,85,85,76,2.0,70,3,2,7,1,1.0,1,1,0,1,1,0,3,0
58,58,58,71,3.0,105,3,0,7,1,1.0,0,1,0,1,0,0,5,0
73,73,73,100,2.857142857142857,100,1,1,7,1,1.0,1,1,0,1,0,0,4,1
94,94,94,63,2.4285714285714284,85,0,0,6,1,1.0,0,1,1,1,0,0,2,0
66,66,66,62,2.4285714285714284,85,2,2,7,1,1.0,1,1,2,1,0,0,4,0
55,55,55,69,3.4285714285714284,120,3,0,7,1,2.0,1,2,1,1,0,0,4,0
76,76,76,99,2.4285714285714284,85,2,0,8,1,1.0,2,1,2,0,0,0,4,1
72,72,72,99,2.7142857142857144,95,3,0,5,1,2.0,1,1,1,1,1,0,4,1
61,61,61,86,4.714285714285714,165,1,1,7,1,0.0,2,1,2,1,0,0,3,1
95,95,95,95,1.5714285714285714,55,1,0,5,1,2.0,2,1,0,1,0,0,3,1
80,80,80,69,1.2857142857142858,45,1,1,7,0,1.0,1,1,1,1,1,0,3,0
67,67,67,99,3.5714285714285716,125,1,1,5,1,2.0,1,1,0,1,0,0,3,1
100,100,100,66,2.2857142857142856,80,1,1,6,1,1.0,1,1,1,1,0,0,3,0
57,57,57,64,2.5714285714285716,90,1,1,7,0,1.0,1,1,2,1,0,0,3,0
92,92,92,64,2.142857142857143,75,3,0,6,1,1.0,0,1,0,1,0,0,4,0
62,62,62,83,2.5714285714285716,90,2,2,9,1,1.0,0,0,0,1,0,0,2,0
62,62,62,91,4.285714285714286,150,3,0,9,2,2.0,0,1,0,1,0,0,4,1
75,75,75,75,3.5714285714285716,125,2,2,8,1,2.0,0,0,2,1,1,1,4,1
83,83,83,99,3.5714285714285716,125,1,1,8,1,1.0,1,1,1,1,0,0,2,1
85,85,85,77,1.7142857142857142,60,1,1,7,0,1.0,2,0,1,1,0,0,3,0
51,51,51,66,1.8571428571428572,65,3,0,9,2,1.0,2,1,1,1,1,0,2,0
64,64,64,79,0.42857142857142855,15,0,0,7,0,1.0,0,1,1,1,0,0,3,0
83,83,83,87,2.142857142857143,75,1,1,10,1,2.0,2,1,2,1,1,0,3,1
94,94,94,93,3.7142857142857144,130,1,0,6,2,2.0,0,2,1,1,0,0,2,1
83,83,83,78,3.2857142857142856,115,1,1,5,1,1.0,2,1,1,1,0,0,3,1
63,63,63,84,2.7142857142857144,95,1,1,5,1,1.0,2,1,2,1,1,0,2,0
75,75,75,71,2.857142857142857,100,0,0,5,1,1.0,2,1,1,1,1,0,4,0
82,82,82,86,2.2857142857142856,80,0,0,5,0,1.0,1,0,0,1,0,0,4,0
57,57,57,99,3.0,105,2,2,7,1,1.0,1,0,1,1,0,0,2,1
77,77,77,62,3.5714285714285716,125,0,1,8,1,0.0,0,0,1,1,0,0,4,0
74,74,74,95,1.4285714285714286,50,2,2,7,2,1.0,0,0,0,1,0,0,3,0
67,67,67,82,3.142857142857143,110,1,0,5,0,2.0,1,1,0,1,1,1,1,0
81,81,81,70,3.7142857142857144,130,0,0,6,2,2.0,1,1,0,1,0,0,3,0
82,82,82,98,2.5714285714285716,90,3,1,8,2,2.0,0,0,1,1,0,0,3,1
99,99,99,79,3.4285714285714284,120,2,2,6,0,2.0,0,2,0,0,0,0,3,1
71,71,71,73,5.285714285714286,185,0,1,6,1,2.0,2,2,2,1,0,0,5,1
77,77,77,67,2.7142857142857144,95,1,1,5,1,2.0,0,2,1,1,1,0,4,0
58,58,58,70,3.142857142857143,110,4,0,6,1,1.0,2,0,2,1,0,0,2,0
77,77,77,93,2.2857142857142856,80,2,2,6,0,1.0,0,2,0,1,0,0,1,0
52,52,52,85,3.0,105,5,1,7,0,2.0,2,2,2,1,0,0,3,1
